customer_id,full_name,customer_segment,loyalty_tier,preferred_channel,country,age_group,total_bookings,avg_ticket_price,avg_ancillary,total_ticket_rev,total_ancillary_rev,economy_bookings,business_bookings,avg_bags,bookings_no_seat,intl_bookings,intl_no_seat,upsell_class,upsell_baggage,upsell_seat,upsell_fare_family,upsell_ancillary,crosssell_loyalty,upsell_score,opportunity_count,action_segment,primary_action
CUST0200,Amadou Diallo,Standard,Explorer,Corporate Desk,Côte d'Ivoire,45-54,30,336.01666666666665,18.8,10080.5,564.0,25,3,0.8,17,4,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0064,Nadia Sow,Standard,Explorer,Web,France,25-34,30,328.454,18.4,9853.62,552.0,25,3,0.8,18,3,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0284,Yao Konan,Business,None,Web,Ghana,55+,35,275.0057142857143,19.542857142857144,9625.2,684.0,29,4,0.9142857142857143,16,2,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0174,Awa Ouattara,Business,Explorer,Travel Agency,France,45-54,28,339.31857142857143,19.285714285714285,9500.92,540.0,23,3,0.7857142857142857,12,4,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0281,Fatou Mensah,Standard,None,Corporate Desk,Benin,55+,34,276.9382352941177,18.705882352941178,9415.900000000001,636.0,27,2,0.8235294117647058,16,2,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0218,Bintou Ouattara,Standard,None,Mobile App,France,25-34,29,317.15310344827594,18.413793103448278,9197.440000000002,534.0,21,2,0.8620689655172413,16,2,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0275,Nadia Ouattara,Standard,None,Web,France,35-44,24,360.9804166666667,17.5,8663.53,420.0,16,6,0.8333333333333334,7,3,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0096,Amadou Konan,Standard,None,Corporate Desk,Nigeria,45-54,30,280.9213333333333,17.0,8427.639999999998,510.0,24,4,0.7666666666666667,15,3,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0128,Amadou Sow,Standard,None,Travel Agency,Côte d'Ivoire,35-44,30,280.28266666666667,15.6,8408.48,468.0,21,3,0.6,20,2,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0142,Didier Kone,Business,Explorer,Corporate Desk,Côte d'Ivoire,25-34,31,264.02580645161294,19.741935483870968,8184.800000000001,612.0,25,4,0.9032258064516129,21,4,4,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0173,Bintou Kone,Business,None,Travel Agency,Senegal,25-34,26,301.1961538461539,17.307692307692307,7831.100000000001,450.0,20,3,0.7307692307692307,16,1,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Inscription loyalty — vole régulièrement sans programme,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0043,Aminata Mensah,Budget,Explorer,Travel Agency,France,35-44,21,286.597619047619,18.0,6018.549999999999,378.0,15,3,0.8095238095238095,11,1,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,45,3,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0172,Awa Amani,Standard,None,Mobile App,Benin,35-44,45,458.43222222222226,23.2,20629.45,1044.0,33,5,1.0666666666666667,25,10,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0090,Nadia Konan,Business,Gold,Travel Agency,Benin,55+,46,424.74652173913046,19.043478260869566,19538.34,876.0,36,5,0.8695652173913043,23,9,6,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0007,Amadou Konan,Standard,Explorer,Corporate Desk,Nigeria,25-34,40,484.17400000000015,23.7,19366.960000000006,948.0,26,9,1.15,24,8,7,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0030,Yao Kone,Standard,Silver,Web,France,25-34,41,471.0868292682927,18.29268292682927,19314.56,750.0,27,6,0.9512195121951219,16,8,4,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0223,Serge Sow,Standard,Silver,Mobile App,Benin,35-44,46,394.2621739130435,19.17391304347826,18136.06,882.0,34,7,0.8913043478260869,20,9,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0112,Didier Ouattara,Standard,Explorer,Web,Senegal,25-34,47,384.94255319148937,23.48936170212766,18092.3,1104.0,37,6,1.0212765957446808,23,6,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0122,Bintou Konan,Business,Explorer,Web,Nigeria,25-34,38,468.1389473684211,21.94736842105263,17789.280000000002,834.0,27,3,1.0263157894736843,17,9,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0180,Didier Ouattara,Standard,None,Corporate Desk,Côte d'Ivoire,55+,35,504.12657142857154,22.457142857142856,17644.430000000004,786.0,25,8,1.0,15,7,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0016,Koffi Traore,Budget,None,Travel Agency,Nigeria,25-34,45,390.78066666666666,22.0,17585.13,990.0,31,5,1.0,25,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0236,Bintou Traore,Standard,Explorer,Mobile App,Benin,35-44,40,434.11525,21.9,17364.61,876.0,29,4,1.1,13,7,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0257,Nadia Kone,Budget,Explorer,Corporate Desk,Côte d'Ivoire,45-54,45,383.07511111111114,21.733333333333334,17238.38,978.0,34,7,1.0,19,8,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0261,Nadia Diallo,Business,None,Web,Senegal,35-44,37,453.84432432432436,21.89189189189189,16792.24,810.0,27,3,1.0,21,10,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0220,Bintou Traore,Business,Explorer,Travel Agency,Benin,35-44,37,448.27324324324326,21.56756756756757,16586.11,798.0,25,3,1.0,19,7,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0092,Aminata Ndiaye,Budget,None,Web,Côte d'Ivoire,45-54,35,472.54085714285713,21.085714285714285,16538.93,738.0,23,6,1.0,16,8,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0181,Nadia Diallo,Budget,None,Web,Ghana,45-54,46,353.46826086956526,22.17391304347826,16259.540000000003,1020.0,34,5,1.0434782608695652,18,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0189,Koffi Mensah,Premium,None,Corporate Desk,Senegal,35-44,39,414.6328205128205,21.076923076923077,16170.68,822.0,26,6,1.0512820512820513,18,5,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0176,Serge Mensah,Standard,Gold,Travel Agency,Ghana,35-44,41,393.59804878048783,18.878048780487806,16137.52,774.0,31,4,0.8536585365853658,14,6,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0214,Fatou Ndiaye,Standard,Explorer,Corporate Desk,Nigeria,35-44,38,421.0152631578947,21.789473684210527,15998.579999999998,828.0,25,6,1.0,18,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0288,Koffi Amani,Business,Explorer,Mobile App,France,25-34,34,464.2614705882353,22.58823529411765,15784.89,768.0,21,8,1.1764705882352942,14,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0058,Jean Amani,Premium,None,Web,Côte d'Ivoire,45-54,40,388.89975,23.1,15555.99,924.0,28,8,1.1,18,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0194,Fatou Kone,Budget,Silver,Mobile App,Senegal,55+,29,531.4158620689656,19.448275862068964,15411.060000000001,564.0,21,6,0.896551724137931,22,8,8,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0277,Awa Sow,Standard,None,Mobile App,Benin,45-54,31,497.05096774193555,21.29032258064516,15408.580000000002,660.0,22,4,1.032258064516129,11,7,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0280,Awa Kone,Premium,Explorer,Travel Agency,Ghana,25-34,32,475.6365625,21.1875,15220.37,678.0,20,6,1.03125,12,6,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0034,Jean Sow,Premium,None,Travel Agency,Nigeria,25-34,42,361.4573809523809,22.142857142857142,15181.209999999997,930.0,30,3,1.0238095238095237,23,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0279,Serge Amani,Business,Gold,Mobile App,Côte d'Ivoire,25-34,41,367.76268292682926,19.170731707317074,15078.269999999999,786.0,33,6,0.9024390243902439,23,5,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0114,Jean Ndiaye,Business,Explorer,Mobile App,Ghana,45-54,37,406.8318918918919,24.81081081081081,15052.78,918.0,27,6,1.1081081081081081,19,5,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0299,Mariam Kone,Premium,Silver,Web,Côte d'Ivoire,55+,38,393.4368421052632,19.263157894736842,14950.600000000002,732.0,30,2,0.8947368421052632,22,6,1,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0106,Mariam Kone,Budget,Explorer,Mobile App,Ghana,45-54,31,479.82064516129026,26.516129032258064,14874.439999999999,822.0,19,6,1.2580645161290323,15,6,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0135,Fatou Ndiaye,Standard,None,Travel Agency,Senegal,45-54,36,412.0988888888889,22.166666666666668,14835.56,798.0,28,4,1.0277777777777777,22,7,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0231,Jean Traore,Business,Gold,Travel Agency,France,25-34,36,410.0430555555556,18.5,14761.550000000001,666.0,28,7,0.75,15,3,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0274,Jean Sow,Standard,Silver,Travel Agency,Senegal,35-44,43,343.2604651162791,16.046511627906977,14760.2,690.0,32,3,0.6744186046511628,20,6,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0062,Awa Sow,Standard,None,Travel Agency,Nigeria,45-54,35,417.27028571428565,22.97142857142857,14604.459999999997,804.0,26,6,1.0857142857142856,17,7,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0250,Yao Traore,Standard,Explorer,Mobile App,Senegal,25-34,39,373.51743589743586,18.615384615384617,14567.179999999998,726.0,29,6,0.8974358974358975,19,6,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0077,Awa Konan,Business,Gold,Travel Agency,Nigeria,35-44,39,372.4189743589743,17.384615384615383,14524.339999999998,678.0,27,8,0.8461538461538461,21,6,4,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0098,Didier Amani,Standard,Gold,Corporate Desk,France,45-54,34,426.89823529411774,16.41176470588235,14514.540000000003,558.0,23,8,0.7352941176470589,21,5,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0120,Aminata Sow,Budget,Explorer,Travel Agency,Senegal,25-34,46,315.358695652174,22.304347826086957,14506.500000000004,1026.0,42,2,1.0217391304347827,22,6,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0014,Yao Traore,Standard,None,Mobile App,Côte d'Ivoire,25-34,35,412.6082857142857,21.085714285714285,14441.29,738.0,25,4,1.0,21,7,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0271,Nadia Traore,Budget,Explorer,Corporate Desk,France,25-34,36,398.2333333333333,21.0,14336.399999999998,756.0,32,3,1.0,20,5,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0033,Amadou Kouassi,Budget,Explorer,Web,Senegal,35-44,38,373.1942105263159,23.68421052631579,14181.380000000003,900.0,29,4,1.1578947368421053,21,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0051,Fatou Kouassi,Standard,Explorer,Travel Agency,Côte d'Ivoire,45-54,32,441.04468750000007,21.1875,14113.430000000002,678.0,24,7,1.03125,16,4,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0162,Mariam Mensah,Standard,Explorer,Web,Senegal,35-44,36,390.37305555555554,20.666666666666668,14053.429999999998,744.0,25,6,1.0555555555555556,15,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0298,Amadou Diallo,Budget,None,Travel Agency,Ghana,55+,38,368.7805263157895,24.473684210526315,14013.66,930.0,28,5,1.131578947368421,25,4,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0252,Nadia Kouassi,Standard,Gold,Travel Agency,Nigeria,55+,33,420.26393939393944,18.181818181818183,13868.710000000001,600.0,26,5,0.8484848484848485,20,5,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0240,Fatou Traore,Standard,Explorer,Mobile App,Ghana,45-54,37,374.4102702702703,21.405405405405407,13853.18,792.0,31,4,1.027027027027027,19,5,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0259,Fatou Konan,Budget,None,Corporate Desk,Nigeria,35-44,31,446.06129032258065,23.032258064516128,13827.9,714.0,24,3,1.064516129032258,16,6,5,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0266,Aminata Ouattara,Budget,Silver,Corporate Desk,Nigeria,45-54,35,391.3562857142858,19.885714285714286,13697.470000000001,696.0,26,3,0.9714285714285714,20,6,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0040,Awa Sow,Budget,Silver,Corporate Desk,Côte d'Ivoire,25-34,37,368.0683783783784,19.2972972972973,13618.53,714.0,28,1,0.8918918918918919,15,5,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0171,Fatou Ndiaye,Standard,Gold,Travel Agency,France,45-54,30,453.66700000000003,17.8,13610.01,534.0,19,6,0.8333333333333334,18,4,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0050,Fatou Konan,Business,None,Travel Agency,Nigeria,55+,43,314.79999999999995,20.930232558139537,13536.399999999998,900.0,30,5,1.0232558139534884,22,2,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0286,Awa Ouattara,Business,Gold,Travel Agency,Ghana,55+,31,433.85387096774184,18.967741935483872,13449.469999999998,588.0,22,5,0.9032258064516129,16,4,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0216,Amadou Ndiaye,Standard,Silver,Travel Agency,Ghana,45-54,35,382.20714285714286,16.62857142857143,13377.25,582.0,21,7,0.8285714285714286,19,4,3,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0215,Bintou Ndiaye,Standard,None,Travel Agency,France,35-44,40,329.38949999999994,22.35,13175.579999999998,894.0,33,4,1.025,17,3,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0255,Yao Konan,Premium,Gold,Corporate Desk,Senegal,45-54,34,386.2973529411765,19.58823529411765,13134.11,666.0,23,6,0.9117647058823529,20,5,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0019,Yao Kouassi,Standard,None,Travel Agency,France,45-54,30,433.28533333333337,23.0,12998.560000000001,690.0,25,3,1.0333333333333334,13,7,4,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Inscription loyalty — vole régulièrement sans programme,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0121,Serge Kouassi,Standard,Explorer,Corporate Desk,Ghana,35-44,37,348.0437837837837,24.16216216216216,12877.619999999997,894.0,28,5,1.054054054054054,13,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0147,Fatou Sow,Standard,Explorer,Corporate Desk,Nigeria,25-34,47,272.5665957446808,23.48936170212766,12810.629999999997,1104.0,40,1,1.0638297872340425,20,3,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0118,Aminata Konan,Business,Explorer,Corporate Desk,Senegal,25-34,39,327.875641025641,22.0,12787.15,858.0,26,6,1.0512820512820513,18,5,2,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0169,Mariam Diallo,Standard,Silver,Travel Agency,Benin,35-44,36,354.1672222222222,19.833333333333332,12750.02,714.0,25,9,0.9166666666666666,18,5,2,,,Siège prioritaire — vols internationaux non sélectionnés,,Bundle ancillaire — fort LTV mais peu d'ancillaires,,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0102,Aminata Mensah,Standard,Explorer,Corporate Desk,France,35-44,37,342.52648648648653,19.783783783783782,12673.480000000001,732.0,32,3,0.8648648648648649,13,5,0,,,,,Bundle ancillaire — fort LTV mais peu d'ancillaires,Activation Silver — proche du seuil tier,35,2,Priorité moyenne — campagne ciblée,Bundle ancillaire — fort LTV mais peu d'ancillaires
CUST0186,Nadia Traore,Budget,Explorer,Corporate Desk,Ghana,45-54,34,368.69882352941175,21.88235294117647,12535.76,744.0,23,5,1.0,18,4,1,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
CUST0048,Serge Sow,Business,Explorer,Mobile App,Benin,25-34,32,388.551875,23.625,12433.66,756.0,18,8,1.125,18,5,3,,Bagage supplémentaire — vols internationaux,Siège prioritaire — vols internationaux non sélectionnés,,,Activation Silver — proche du seuil tier,35,3,Priorité moyenne — campagne ciblée,Bagage supplémentaire — vols internationaux
